"transaction_id","amount","user_id","hour","merchant","location","card_type","risk_score","fraud_reason","risk_level","is_fraud_flag","time","diff"
"BB1530BE","2026.34","USER_0048","23","Myntra","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125473554","1"
"46C6F214","1941.67","USER_0022","14","Flipkart","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125473554","1"
"7044751D","354.12","USER_0045","11","BookMyShow","Surat","Amex","0","CLEAN","CLEAN","False","1772125473554","1"
"A1A1AABE","2131.43","USER_0046","10","MedPlus Pharmacy","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125473554","1"
"519B4542","1329.65","USER_0044","20","Reliance Mart","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125473554","1"
"011541AB","3384.28","USER_0024","21","Amazon","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125473554","1"
"78D9306C","1410.83","USER_0018","19","WireTransfer_Global","Ahmedabad","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125475554","-1"
"31C34DD0","3568.02","USER_0003","10","Uber","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125475554","-1"
"9FB9F38D","1872.16","USER_0008","17","BigBasket","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125475554","-1"
"1916CCB4","13787.72","USER_0030","2","MedPlus Pharmacy","Delhi","RuPay","90","HIGH AMOUNT ($13,787.72 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125475554","1"
"AEA730E6","4943.63","USER_0020","1","D-Mart","Hyderabad","Mastercard","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125475554","1"
"A8B35BC2","624.69","USER_0048","7","IRCTC","Delhi","Amex","0","CLEAN","CLEAN","False","1772125475554","1"
"ACC84A37","2762.84","USER_0003","22","Amazon","Pune","RuPay","0","CLEAN","CLEAN","False","1772125478554","-1"
"62BC3C0D","2703.84","USER_0041","17","Flipkart","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125478554","-1"
"EAF59AC2","920.43","USER_0023","13","Amazon","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125478554","-1"
"6F3EB662","4145.12","USER_0030","19","CasinoRoyal","Kolkata","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125478554","1"
"A45AE44D","2537.79","USER_0029","8","CryptoExchange_BuyBit","Delhi","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125478554","1"
"DDA4197C","3980.84","USER_0032","23","Netflix","Delhi","Visa","0","CLEAN","CLEAN","False","1772125478554","1"
"26112787","68.25","USER_0017","14","Reliance Mart","Ahmedabad","Mastercard","0","CLEAN","CLEAN","False","1772125478554","1"
"91B88790","4717.47","USER_0009","3","D-Mart","Chennai","Amex","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125479554","-1"
"F845F372","3038.17","USER_0016","21","BigBasket","Mumbai","Visa","0","CLEAN","CLEAN","False","1772125479554","-1"
"FDEE9CEB","1261.23","USER_0041","17","WireTransfer_Global","Surat","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125479554","-1"
"BCD92D0C","1596.28","USER_0003","21","Myntra","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125479554","-1"
"6BEE53E9","3618.88","USER_0002","9","BigBasket","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125479554","-1"
"16BDF049","2648.69","USER_0005","9","Amazon","Bangalore","Amex","0","CLEAN","CLEAN","False","1772125479554","1"
"BB154854","2053.6","USER_0040","10","Uber","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125479554","1"
"5E22BBD4","23378.06","USER_0008","0","IRCTC","Hyderabad","Visa","90","HIGH AMOUNT ($23,378.06 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125479554","1"
"2977F7D1","601.14","USER_0009","17","Swiggy","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125479554","1"
"BDF2AB4A","765.05","USER_0044","9","CryptoExchange_BuyBit","Mumbai","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125479554","1"
"875B874A","2344.49","USER_0002","9","Uber","Mumbai","RuPay","0","CLEAN","CLEAN","False","1772125479554","1"
"69525F47","6041.38","USER_0029","3","BookMyShow","Jaipur","Mastercard","90","HIGH AMOUNT ($6,041.38 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125482554","-1"
"C6C73C17","24089.8","USER_0028","0","CryptoExchange_BuyBit","Kolkata","Amex","100","HIGH AMOUNT ($24,089.80 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125482554","-1"
"2C4F1854","3782.97","USER_0001","17","WireTransfer_Global","Surat","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125482554","-1"
"A336722E","4271.6","USER_0011","13","Zomato","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125482554","1"
"AB935953","4435.47","USER_0022","8","Uber","Kolkata","Mastercard","0","CLEAN","CLEAN","False","1772125482554","1"
"185E33B8","16446.18","USER_0028","1","Netflix","Kolkata","Visa","90","HIGH AMOUNT ($16,446.18 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125482554","1"
"1C4962BC","1895.47","USER_0010","4","CryptoExchange_BuyBit","Bangalore","Amex","75","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125482554","1"
"7EABAF26","366.96","USER_0044","14","Uber","Hyderabad","Visa","0","CLEAN","CLEAN","False","1772125482554","1"
"DA219A09","2873.84","USER_0023","10","D-Mart","Kolkata","RuPay","0","CLEAN","CLEAN","False","1772125482554","1"
"CC41E7DD","2496.64","USER_0018","0","Uber","Mumbai","Amex","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125483554","-1"
"7982C396","8300.81","USER_0037","3","CasinoRoyal","Mumbai","Amex","100","HIGH AMOUNT ($8,300.81 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125483554","-1"
"1EF097A8","2119.09","USER_0041","8","BigBasket","Hyderabad","Visa","0","CLEAN","CLEAN","False","1772125483554","-1"
"E760BEFD","2195.05","USER_0021","4","Ola","Ahmedabad","Mastercard","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125483554","-1"
"9078331A","739.43","USER_0042","7","Swiggy","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125483554","-1"
"2134BC69","1565.99","USER_0012","6","Amazon","Chennai","Amex","0","CLEAN","CLEAN","False","1772125483554","1"
"3DA9D8CD","2034.35","USER_0009","20","CryptoExchange_BuyBit","Bangalore","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125483554","1"
"CC203CAB","1434.68","USER_0030","13","Myntra","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125483554","1"
"F1E3E00D","2424.23","USER_0023","7","CasinoRoyal","Bangalore","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125483554","1"
"E7544949","3163.36","USER_0023","19","MedPlus Pharmacy","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125483554","1"
"CB8A1146","4246.02","USER_0022","12","CasinoRoyal","Delhi","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125483554","1"
"655F8421","3829.31","USER_0014","8","Zomato","Surat","Amex","0","CLEAN","CLEAN","False","1772125483554","1"
"7000DC03","1365.17","USER_0047","16","Uber","Chennai","Amex","0","CLEAN","CLEAN","False","1772125483554","1"
"5635B6D4","765.07","USER_0022","10","CryptoExchange_BuyBit","Hyderabad","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125486554","-1"
"7CDBD8CC","4296.52","USER_0043","4","BigBasket","Pune","RuPay","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125486554","-1"
"BF4ABC60","797.87","USER_0008","23","IRCTC","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125486554","-1"
"83C776F8","13514.82","USER_0043","0","Zomato","Bangalore","Mastercard","90","HIGH AMOUNT ($13,514.82 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125486554","-1"
"4CF1F810","3161.28","USER_0010","11","D-Mart","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125486554","-1"
"4D6DE6DD","6228.46","USER_0048","2","D-Mart","Hyderabad","Visa","90","HIGH AMOUNT ($6,228.46 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125486554","-1"
"36340F78","1382.97","USER_0047","8","D-Mart","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125486554","1"
"2311DBDC","3062.89","USER_0019","21","Netflix","Delhi","Amex","0","CLEAN","CLEAN","False","1772125486554","1"
"5216F9B7","608.07","USER_0033","2","D-Mart","Hyderabad","RuPay","30","OFF-HOURS (hour=2:00, between 00:00-06:00)","MEDIUM","True","1772125486554","1"
"33E550A2","2900.04","USER_0046","14","Swiggy","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125486554","1"
"80FE2DF7","988.9","USER_0001","13","CasinoRoyal","Jaipur","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125486554","1"
"73538943","17062.82","USER_0045","5","Swiggy","Pune","Amex","90","HIGH AMOUNT ($17,062.82 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125486554","1"
"EE8EF597","14203.88","USER_0022","0","WireTransfer_Global","Kolkata","Visa","100","HIGH AMOUNT ($14,203.88 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125488554","-1"
"D9D362A1","4454.24","USER_0032","16","Amazon","Delhi","Amex","0","CLEAN","CLEAN","False","1772125488554","-1"
"80A773E9","4362.24","USER_0021","4","BigBasket","Mumbai","Mastercard","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125488554","-1"
"4E096C8F","24196.17","USER_0037","5","BigBasket","Surat","Amex","90","HIGH AMOUNT ($24,196.17 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125488554","-1"
"08018A46","12710.4","USER_0003","0","Flipkart","Ahmedabad","RuPay","90","HIGH AMOUNT ($12,710.40 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125488554","-1"
"95319C53","9363.26","USER_0028","4","Myntra","Ahmedabad","RuPay","90","HIGH AMOUNT ($9,363.26 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125488554","1"
"0D13135E","1928.33","USER_0048","3","IRCTC","Mumbai","Mastercard","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125488554","1"
"1F1C3491","3038.15","USER_0006","6","IRCTC","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125488554","1"
"88148155","1156.9","USER_0001","9","BookMyShow","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125488554","1"
"F7768F35","317.13","USER_0011","7","MedPlus Pharmacy","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125488554","1"
"DA6DCDEE","3736.06","USER_0037","16","MedPlus Pharmacy","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125488554","1"
"13FB5F54","1288.55","USER_0022","20","MedPlus Pharmacy","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125489554","-1"
"BD6A688C","1138.77","USER_0050","21","Zomato","Surat","Amex","0","CLEAN","CLEAN","False","1772125489554","-1"
"BB75B55D","1687.58","USER_0012","19","Myntra","Pune","RuPay","0","CLEAN","CLEAN","False","1772125489554","-1"
"A1658090","22253.89","USER_0045","2","Amazon","Chennai","Amex","90","HIGH AMOUNT ($22,253.89 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125489554","1"
"58FCDCE2","3374.22","USER_0002","12","IRCTC","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125489554","1"
"3196D194","6974.0","USER_0034","4","Swiggy","Mumbai","Mastercard","90","HIGH AMOUNT ($6,974.00 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125489554","1"
"8C7937BA","2338.8","USER_0033","19","WireTransfer_Global","Jaipur","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125489554","1"
"70222746","3775.7","USER_0044","22","BookMyShow","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125489554","1"
"00862282","2127.27","USER_0003","9","IRCTC","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125489554","1"
"EC91F574","135.0","USER_0017","15","Reliance Mart","Bangalore","Amex","0","CLEAN","CLEAN","False","1772125491554","-1"
"CCF8F533","3020.75","USER_0048","16","BigBasket","Kolkata","RuPay","0","CLEAN","CLEAN","False","1772125491554","-1"
"D094AD5C","3481.82","USER_0039","7","BookMyShow","Pune","Amex","0","CLEAN","CLEAN","False","1772125491554","-1"
"D54236F6","2695.2","USER_0010","4","Ola","Delhi","RuPay","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125491554","-1"
"494C0944","2729.48","USER_0020","6","MedPlus Pharmacy","Pune","Visa","0","CLEAN","CLEAN","False","1772125491554","-1"
"B3C68515","3067.83","USER_0042","8","IRCTC","Mumbai","Visa","0","CLEAN","CLEAN","False","1772125491554","-1"
"C0153EA7","4451.36","USER_0042","12","Zomato","Chennai","Visa","0","CLEAN","CLEAN","False","1772125491554","-1"
"C5E3D668","8438.85","USER_0010","3","Reliance Mart","Ahmedabad","Visa","90","HIGH AMOUNT ($8,438.85 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125491554","-1"
"E01FB2D8","1071.75","USER_0017","21","CasinoRoyal","Ahmedabad","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125491554","1"
"EF99277D","1074.67","USER_0033","21","D-Mart","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125491554","1"
"9E538EB7","1406.01","USER_0048","2","WireTransfer_Global","Kolkata","Amex","75","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125491554","1"
"FAD2C443","11750.21","USER_0045","3","WireTransfer_Global","Pune","Visa","100","HIGH AMOUNT ($11,750.21 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125491554","1"
"13557D44","940.93","USER_0034","9","Ola","Surat","RuPay","0","CLEAN","CLEAN","False","1772125491554","1"
"5FA68616","105.1","USER_0015","14","Flipkart","Bangalore","Amex","0","CLEAN","CLEAN","False","1772125491554","1"
"E71D2535","4429.94","USER_0048","19","Netflix","Bangalore","Amex","0","CLEAN","CLEAN","False","1772125491554","1"
"FE071EC6","2388.24","USER_0039","18","Reliance Mart","Chennai","Amex","0","CLEAN","CLEAN","False","1772125493554","-1"
"EC81B36F","2451.37","USER_0030","11","Myntra","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125493554","-1"
"6A89B830","4465.84","USER_0049","6","D-Mart","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125493554","-1"
"C076D705","4088.65","USER_0009","14","Reliance Mart","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125493554","-1"
"A20C285E","19211.96","USER_0010","5","Amazon","Jaipur","Mastercard","90","HIGH AMOUNT ($19,211.96 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125493554","-1"
"693173C1","928.45","USER_0029","19","Flipkart","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125493554","-1"
"24EF7578","1017.19","USER_0001","0","Ola","Surat","RuPay","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125493554","-1"
"F5622C5F","14831.68","USER_0004","5","Swiggy","Jaipur","Amex","90","HIGH AMOUNT ($14,831.68 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125493554","1"
"2BCA059F","4483.1","USER_0013","8","Uber","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125493554","1"
"36BCD114","3409.14","USER_0047","17","Ola","Delhi","Amex","0","CLEAN","CLEAN","False","1772125493554","1"
"46FDF990","4232.06","USER_0049","5","Swiggy","Chennai","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125495554","-1"
"9DB674EE","22234.96","USER_0046","1","BigBasket","Kolkata","RuPay","90","HIGH AMOUNT ($22,234.96 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125495554","-1"
"61EA4F71","4174.5","USER_0030","1","Zomato","Delhi","Visa","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125495554","-1"
"5F1FF7D5","4455.34","USER_0044","11","WireTransfer_Global","Bangalore","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125495554","-1"
"2F88CDAB","3310.88","USER_0008","7","IRCTC","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125495554","-1"
"A1592EEF","2920.02","USER_0007","9","BookMyShow","Delhi","Amex","0","CLEAN","CLEAN","False","1772125495554","-1"
"D9A13A84","355.17","USER_0029","12","Myntra","Mumbai","Mastercard","0","CLEAN","CLEAN","False","1772125495554","-1"
"C46AF740","7568.94","USER_0019","3","CryptoExchange_BuyBit","Delhi","Mastercard","100","HIGH AMOUNT ($7,568.94 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125495554","1"
"86F35AE8","4049.28","USER_0020","20","Myntra","Kolkata","Mastercard","0","CLEAN","CLEAN","False","1772125495554","1"
"9410ADE8","3879.5","USER_0008","4","WireTransfer_Global","Chennai","Amex","75","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125495554","1"
"528B1B42","1768.77","USER_0005","14","MedPlus Pharmacy","Kolkata","Mastercard","0","CLEAN","CLEAN","False","1772125495554","1"
"C1B1B039","1806.83","USER_0041","8","Flipkart","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125495554","1"
"202CEBCD","3497.42","USER_0031","12","BigBasket","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125495554","1"
"193B67B9","3666.11","USER_0023","7","BookMyShow","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125495554","1"
"5997FC18","2993.52","USER_0010","20","Reliance Mart","Surat","Amex","0","CLEAN","CLEAN","False","1772125496554","-1"
"8E180AD4","1627.42","USER_0003","12","Reliance Mart","Ahmedabad","Mastercard","0","CLEAN","CLEAN","False","1772125496554","-1"
"76211CBE","2367.46","USER_0029","11","Uber","Ahmedabad","Mastercard","0","CLEAN","CLEAN","False","1772125496554","-1"
"CD667ED3","285.6","USER_0009","16","Netflix","Mumbai","RuPay","0","CLEAN","CLEAN","False","1772125496554","-1"
"3DC82995","72.23","USER_0048","23","Reliance Mart","Surat","Amex","0","CLEAN","CLEAN","False","1772125496554","-1"
"08386751","1234.94","USER_0002","0","MedPlus Pharmacy","Pune","Amex","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125496554","-1"
"A802A376","213.16","USER_0048","15","Myntra","Surat","Visa","0","CLEAN","CLEAN","False","1772125496554","-1"
"E56B6400","2352.6","USER_0004","16","Reliance Mart","Surat","Visa","0","CLEAN","CLEAN","False","1772125496554","-1"
"1F6A16FF","529.93","USER_0020","18","Ola","Mumbai","RuPay","0","CLEAN","CLEAN","False","1772125496554","1"
"F9408525","1587.94","USER_0032","10","Netflix","Mumbai","Mastercard","0","CLEAN","CLEAN","False","1772125496554","1"
"761028D1","1714.24","USER_0032","19","Myntra","Ahmedabad","Mastercard","0","CLEAN","CLEAN","False","1772125496554","1"
"DF780CCC","1503.07","USER_0045","12","D-Mart","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125496554","1"
"09005082","1848.68","USER_0033","16","Reliance Mart","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125496554","1"
"CCBE8C91","1667.92","USER_0045","12","Swiggy","Chennai","Visa","0","CLEAN","CLEAN","False","1772125496554","1"
"88466D20","3086.81","USER_0039","2","Amazon","Kolkata","Visa","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125496554","1"
"7091A333","21580.17","USER_0033","2","BigBasket","Surat","Visa","90","HIGH AMOUNT ($21,580.17 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125496554","1"
"61E8C03E","9643.5","USER_0016","5","Zomato","Surat","RuPay","90","HIGH AMOUNT ($9,643.50 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125500554","-1"
"8D6906F3","2483.06","USER_0037","2","CasinoRoyal","Delhi","Visa","75","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125500554","-1"
"83659C94","9474.98","USER_0026","3","Ola","Hyderabad","Mastercard","90","HIGH AMOUNT ($9,474.98 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125500554","-1"
"04256962","2269.42","USER_0041","9","Swiggy","Bangalore","RuPay","0","CLEAN","CLEAN","False","1772125500554","-1"
"C0230769","3118.78","USER_0034","20","IRCTC","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125500554","-1"
"CF9392A4","7498.37","USER_0020","3","CasinoRoyal","Bangalore","Visa","100","HIGH AMOUNT ($7,498.37 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125500554","-1"
"5788C69B","1876.69","USER_0001","20","WireTransfer_Global","Mumbai","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125500554","-1"
"864C964B","3331.17","USER_0012","20","Zomato","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125500554","-1"
"8F1C9D61","346.97","USER_0046","9","Myntra","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125500554","1"
"FC48C8D6","3725.3","USER_0012","1","CryptoExchange_BuyBit","Kolkata","RuPay","75","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125500554","1"
"6677E82B","4519.22","USER_0012","1","MedPlus Pharmacy","Chennai","Mastercard","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125500554","1"
"FBA50555","527.94","USER_0005","19","Swiggy","Chennai","Visa","0","CLEAN","CLEAN","False","1772125500554","1"
"282DF346","16031.63","USER_0050","4","BigBasket","Chennai","Visa","90","HIGH AMOUNT ($16,031.63 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125500554","1"
"F9266A6A","4077.65","USER_0026","1","Ola","Pune","Amex","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125500554","1"
"C5332FD2","3612.23","USER_0027","14","Swiggy","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125500554","1"
"E231AA6D","392.19","USER_0019","11","WireTransfer_Global","Bangalore","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125500554","1"
"D488535D","2530.83","USER_0014","13","Swiggy","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125502554","-1"
"DD8BB74F","12705.27","USER_0021","0","CryptoExchange_BuyBit","Pune","RuPay","100","HIGH AMOUNT ($12,705.27 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125502554","-1"
"DE0C25BD","17836.27","USER_0044","2","Amazon","Jaipur","Amex","90","HIGH AMOUNT ($17,836.27 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125502554","-1"
"2C532AE0","20151.18","USER_0041","3","MedPlus Pharmacy","Bangalore","Amex","90","HIGH AMOUNT ($20,151.18 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125502554","-1"
"A4223C60","14752.11","USER_0015","1","Myntra","Ahmedabad","Visa","90","HIGH AMOUNT ($14,752.11 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125502554","-1"
"CCB965A1","3177.98","USER_0045","17","IRCTC","Pune","Visa","0","CLEAN","CLEAN","False","1772125502554","-1"
"951FC42B","482.28","USER_0026","13","Flipkart","Surat","Amex","0","CLEAN","CLEAN","False","1772125502554","-1"
"776C0687","338.02","USER_0021","6","Netflix","Delhi","Amex","0","CLEAN","CLEAN","False","1772125502554","1"
"D18DCD9A","3672.15","USER_0003","19","IRCTC","Pune","Visa","0","CLEAN","CLEAN","False","1772125502554","1"
"A8F44D21","2258.95","USER_0003","10","Myntra","Bangalore","Visa","0","CLEAN","CLEAN","False","1772125502554","1"
"E0AF1C38","898.26","USER_0044","12","MedPlus Pharmacy","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125502554","1"
"1D75EFF6","3553.9","USER_0015","23","CryptoExchange_BuyBit","Surat","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125502554","1"
